IP,Time,URL,Status
10.240.36.25,[29/Dec/2017:13:53:55,GET /docs/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.219.20.123,[10/Dec/2017:13:51:34,GET /home/files/data/data/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.26.216.206,[10/Nov/2017:04:00:39,GET /data/docs/data/home/?id=1; DROP FROM users;-- HTTP/1.1,200
10.172.82.203,[07/Nov/2017:08:49:53,GET /data/user/docs/home/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.40.99.185,[31/Jan/2018:10:55:30,GET /home/home/user/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.65.172.35,[27/Dec/2017:16:51:58,POST /data/?id=1; UNION FROM users;-- HTTP/1.1,404
10.76.37.92,[03/Feb/2018:13:34:53,POST /data/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.200.1.148,[14/Jan/2018:20:56:58,GET /user/files/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.219.84.126,[18/Nov/2017:04:33:38,GET /files/docs/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.49.192.249,[06/Jan/2018:08:26:35,POST /data/home/data/docs/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.66.16.130,[22/Mar/2018:21:36:18,POST /files/data/user/home/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.244.185.2,[25/Jan/2018:00:34:18,POST /docs/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.220.29.239,[12/Nov/2017:14:19:54,POST /user/docs/user/?id=1; UNION FROM users;-- HTTP/1.1,200
10.189.153.224,[14/Nov/2017:08:41:35,POST /files/data/home/home/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.116.106.186,[17/Nov/2017:00:13:05,POST /data/docs/data/home/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.39.56.53,[03/Mar/2018:17:31:43,GET /files/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.7.189.63,[06/Mar/2018:13:17:30,POST /docs/files/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.103.93.235,[09/Mar/2018:04:59:33,GET /files/files/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.96.125.90,[24/Dec/2017:23:13:35,GET /home/files/data/user/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.204.11.172,[27/Jan/2018:13:24:24,GET /user/?id=1; UNION FROM users;-- HTTP/1.1,302
10.225.137.10,[25/Jan/2018:23:53:07,GET /home/user/?id=1; UNION FROM users;-- HTTP/1.1,404
10.139.250.90,[06/Feb/2018:05:47:57,GET /docs/?id=1; UNION FROM users;-- HTTP/1.1,404
10.93.215.200,[11/Jan/2018:03:16:33,POST /user/files/home/user/?id=1; DROP FROM users;-- HTTP/1.1,404
10.196.38.253,[26/Nov/2017:23:32:44,GET /home/?id=1; DROP FROM users;-- HTTP/1.1,200
10.129.180.190,[29/Nov/2017:08:16:51,POST /data/user/home/?id=1; UNION FROM users;-- HTTP/1.1,200
10.176.242.142,[26/Mar/2018:07:28:19,POST /files/user/?id=1; DROP FROM users;-- HTTP/1.1,200
10.168.113.37,[02/Jan/2018:12:37:08,POST /home/files/home/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.169.4.98,[05/Jan/2018:17:29:16,GET /home/home/docs/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.207.128.243,[20/Jan/2018:00:12:15,POST /docs/data/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.85.149.212,[02/Feb/2018:16:20:48,POST /docs/user/home/data/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.255.202.223,[26/Nov/2017:02:17:03,POST /user/data/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.13.99.222,[10/Feb/2018:08:01:24,GET /data/files/?id=1; DROP FROM users;-- HTTP/1.1,302
10.210.156.175,[10/Nov/2017:18:57:26,GET /user/home/home/docs/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.198.36.27,[19/Jan/2018:04:42:09,POST /docs/docs/data/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.40.67.205,[12/Feb/2018:12:11:45,GET /files/user/docs/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.148.146.251,[14/Feb/2018:09:50:13,GET /user/files/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.133.172.74,[20/Feb/2018:10:51:39,POST /home/home/user/docs/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.192.117.240,[12/Dec/2017:19:43:24,POST /docs/home/?id=1; UNION FROM users;-- HTTP/1.1,302
10.171.67.103,[26/Mar/2018:21:57:57,GET /docs/docs/files/home/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.183.91.205,[05/Jan/2018:19:18:17,GET /docs/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.93.134.117,[22/Dec/2017:11:54:10,GET /user/home/data/home/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.22.150.142,[11/Jan/2018:04:39:32,GET /home/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.171.34.134,[13/Jan/2018:21:00:59,GET /docs/data/docs/user/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.129.47.134,[27/Dec/2017:04:40:05,GET /docs/home/data/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.3.140.216,[27/Jan/2018:22:43:51,GET /files/data/?id=1; DROP FROM users;-- HTTP/1.1,302
10.79.206.109,[03/Nov/2017:04:42:32,GET /files/home/docs/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.115.21.247,[08/Jan/2018:05:37:52,POST /files/user/home/docs/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.59.101.176,[12/Jan/2018:17:43:26,GET /files/files/home/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.181.175.142,[09/Nov/2017:07:02:32,POST /docs/home/?id=1; DROP FROM users;-- HTTP/1.1,200
10.89.74.152,[29/Nov/2017:22:28:14,GET /user/user/user/user/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.114.58.200,[05/Mar/2018:14:22:20,POST /user/user/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.84.13.231,[12/Feb/2018:09:37:48,POST /files/home/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.133.20.181,[10/Feb/2018:01:06:51,POST /files/home/docs/home/?id=1; UNION FROM users;-- HTTP/1.1,404
10.139.235.151,[22/Mar/2018:06:01:48,GET /user/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.84.20.82,[18/Feb/2018:08:31:24,GET /user/files/files/data/?id=1; UNION FROM users;-- HTTP/1.1,200
10.26.75.148,[14/Mar/2018:15:02:56,POST /docs/?id=1; DROP FROM users;-- HTTP/1.1,404
10.160.3.111,[21/Feb/2018:19:19:35,GET /docs/data/user/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.16.68.42,[16/Feb/2018:14:12:07,POST /files/files/home/?id=1; UNION FROM users;-- HTTP/1.1,302
10.195.153.202,[18/Feb/2018:10:21:05,GET /data/user/home/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.194.124.218,[02/Jan/2018:20:41:16,GET /user/home/user/?id=1; UNION FROM users;-- HTTP/1.1,404
10.170.2.37,[29/Dec/2017:05:39:00,GET /docs/home/home/data/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.150.176.70,[26/Dec/2017:19:06:23,POST /data/user/home/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.39.125.150,[25/Nov/2017:17:28:41,POST /data/home/home/user/?id=1; DROP FROM users;-- HTTP/1.1,302
10.73.232.108,[19/Mar/2018:00:02:02,GET /files/user/user/data/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.175.74.248,[20/Mar/2018:01:21:29,GET /docs/files/user/user/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.25.112.225,[13/Nov/2017:15:28:24,GET /files/home/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.116.221.75,[19/Mar/2018:01:51:20,POST /home/home/docs/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.241.86.165,[11/Nov/2017:19:20:09,POST /files/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.118.50.13,[16/Feb/2018:20:21:26,GET /docs/?id=1; DROP FROM users;-- HTTP/1.1,302
10.24.138.200,[15/Dec/2017:22:56:15,GET /home/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.43.100.47,[13/Nov/2017:03:23:56,GET /data/files/data/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.205.172.229,[31/Dec/2017:23:25:43,GET /data/docs/home/docs/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.238.94.72,[26/Feb/2018:12:29:12,POST /data/?id=1; UNION FROM users;-- HTTP/1.1,302
10.203.50.21,[30/Dec/2017:08:48:28,GET /user/data/data/?id=1; DROP FROM users;-- HTTP/1.1,200
10.165.51.79,[26/Feb/2018:17:27:48,GET /home/files/docs/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.96.137.14,[25/Mar/2018:10:28:31,GET /docs/files/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.5.51.65,[06/Dec/2017:20:25:54,GET /docs/user/user/docs/?id=1; UNION FROM users;-- HTTP/1.1,404
10.146.169.142,[06/Jan/2018:04:59:18,POST /home/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.177.80.209,[14/Dec/2017:12:10:22,GET /user/data/docs/data/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.108.163.65,[21/Feb/2018:19:20:40,POST /data/?id=1; DROP FROM users;-- HTTP/1.1,200
10.159.129.70,[27/Dec/2017:00:52:11,GET /docs/user/user/docs/?id=1; DROP FROM users;-- HTTP/1.1,302
10.216.157.65,[06/Jan/2018:18:04:59,GET /docs/docs/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.136.21.226,[11/Jan/2018:05:49:53,GET /home/docs/docs/user/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.171.166.46,[17/Feb/2018:14:04:58,GET /home/data/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.160.56.90,[21/Mar/2018:02:42:18,GET /data/user/docs/home/?id=1; UNION FROM users;-- HTTP/1.1,404
10.73.212.158,[07/Nov/2017:01:18:40,GET /docs/docs/files/?id=1; UNION FROM users;-- HTTP/1.1,200
10.182.41.187,[16/Mar/2018:08:48:17,POST /docs/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.190.1.3,[25/Jan/2018:09:36:34,POST /user/data/files/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.234.209.2,[02/Dec/2017:16:11:55,POST /home/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.39.203.148,[15/Feb/2018:02:36:33,POST /files/?id=1; UNION FROM users;-- HTTP/1.1,404
10.51.41.15,[14/Dec/2017:09:38:48,GET /data/?id=1; UNION FROM users;-- HTTP/1.1,200
10.225.139.200,[06/Mar/2018:17:42:37,POST /home/user/files/files/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.69.114.68,[16/Jan/2018:16:03:10,GET /data/docs/docs/files/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.204.232.116,[06/Dec/2017:20:47:34,POST /files/?id=1; DROP FROM users;-- HTTP/1.1,200
10.0.52.204,[19/Dec/2017:03:14:35,POST /files/?id=1; DROP FROM users;-- HTTP/1.1,200
10.193.223.180,[17/Mar/2018:09:22:39,GET /data/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.76.68.207,[15/Dec/2017:01:50:16,POST /docs/docs/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.7.29.31,[16/Dec/2017:22:35:43,GET /user/docs/docs/user/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.64.227.151,[22/Jan/2018:15:04:06,POST /docs/user/home/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.207.67.53,[10/Mar/2018:21:39:58,GET /files/files/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.175.165.45,[20/Mar/2018:12:59:17,GET /data/docs/?id=1; UNION FROM users;-- HTTP/1.1,404
10.57.3.133,[08/Nov/2017:21:51:02,POST /data/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.175.186.127,[14/Feb/2018:00:13:40,GET /home/data/user/data/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.61.89.22,[02/Jan/2018:00:56:40,POST /docs/files/user/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.149.178.70,[08/Dec/2017:04:43:28,POST /docs/docs/?id=1; UNION FROM users;-- HTTP/1.1,302
10.52.151.82,[19/Nov/2017:20:22:42,GET /user/user/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.72.138.149,[26/Nov/2017:12:41:17,POST /data/home/docs/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.60.216.34,[13/Mar/2018:05:04:53,POST /files/data/home/home/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.218.158.123,[17/Jan/2018:17:56:34,POST /files/?id=1; DROP FROM users;-- HTTP/1.1,302
10.243.39.105,[25/Feb/2018:13:09:37,GET /data/user/user/data/?id=1; UNION FROM users;-- HTTP/1.1,302
10.120.171.239,[04/Feb/2018:10:12:30,GET /docs/user/data/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.141.21.42,[26/Jan/2018:20:38:51,GET /user/docs/docs/docs/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.67.140.128,[16/Nov/2017:02:07:59,GET /user/data/docs/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.141.39.43,[25/Jan/2018:04:18:55,POST /files/home/home/user/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.27.251.86,[28/Jan/2018:15:05:33,GET /docs/?id=1; UNION FROM users;-- HTTP/1.1,302
10.25.151.18,[12/Mar/2018:07:55:28,POST /files/?id=1; DROP FROM users;-- HTTP/1.1,404
10.169.77.108,[29/Dec/2017:02:02:19,POST /docs/files/user/home/?id=1; DROP FROM users;-- HTTP/1.1,404
10.18.122.20,[15/Dec/2017:07:31:59,POST /data/files/home/home/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.222.155.131,[24/Mar/2018:05:36:49,POST /files/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.60.66.143,[28/Jan/2018:11:58:27,GET /docs/home/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.162.222.121,[16/Mar/2018:06:33:24,GET /home/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.179.57.15,[07/Feb/2018:14:31:18,POST /docs/docs/docs/docs/?id=1; UNION FROM users;-- HTTP/1.1,200
10.21.148.106,[27/Mar/2018:00:40:23,GET /user/docs/?id=1; UNION FROM users;-- HTTP/1.1,302
10.56.173.124,[25/Jan/2018:07:45:28,POST /home/data/data/user/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.245.7.166,[31/Jan/2018:05:22:24,POST /user/files/?id=1; DROP FROM users;-- HTTP/1.1,302
10.70.216.30,[20/Dec/2017:11:19:28,GET /docs/home/files/docs/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.207.71.21,[10/Nov/2017:21:13:38,POST /home/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.200.10.248,[05/Dec/2017:18:45:07,POST /data/user/docs/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.111.238.148,[17/Nov/2017:18:35:39,POST /files/user/?id=1; UNION FROM users;-- HTTP/1.1,200
10.209.235.183,[01/Dec/2017:19:32:42,GET /user/files/data/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.195.158.42,[23/Jan/2018:12:51:53,POST /home/docs/files/files/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.99.102.206,[16/Dec/2017:17:55:08,GET /home/?id=1; UNION FROM users;-- HTTP/1.1,404
10.231.146.249,[18/Dec/2017:17:29:44,POST /docs/user/home/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.45.183.254,[18/Nov/2017:04:19:40,GET /user/data/home/user/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.131.77.229,[15/Dec/2017:05:08:00,POST /user/user/docs/files/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.232.126.89,[03/Feb/2018:05:26:34,GET /data/home/user/docs/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.100.186.151,[18/Jan/2018:23:09:40,POST /data/?id=1; UNION FROM users;-- HTTP/1.1,302
10.190.66.227,[23/Mar/2018:19:03:24,GET /docs/docs/files/home/?id=1; UNION FROM users;-- HTTP/1.1,302
10.238.194.157,[21/Jan/2018:14:06:15,POST /docs/files/docs/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.136.18.231,[05/Dec/2017:21:27:38,POST /data/data/files/?id=1; DROP FROM users;-- HTTP/1.1,302
10.65.6.158,[08/Jan/2018:02:21:32,POST /docs/docs/data/?id=1; DROP FROM users;-- HTTP/1.1,404
10.102.169.228,[04/Feb/2018:08:25:04,GET /files/docs/user/data/?id=1; DROP FROM users;-- HTTP/1.1,404
10.17.128.150,[31/Jan/2018:03:57:24,GET /docs/docs/data/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.61.234.76,[24/Dec/2017:14:53:56,GET /files/docs/data/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.192.37.200,[21/Nov/2017:05:17:31,GET /docs/user/data/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.197.90.139,[19/Dec/2017:07:53:20,GET /home/files/?id=1; UNION FROM users;-- HTTP/1.1,404
10.6.21.157,[29/Jan/2018:11:53:06,POST /files/?id=1; UNION FROM users;-- HTTP/1.1,302
10.44.223.43,[14/Dec/2017:00:23:18,GET /data/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.120.170.134,[18/Dec/2017:01:02:02,POST /home/files/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.241.70.108,[17/Nov/2017:21:07:48,GET /docs/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.128.214.110,[14/Nov/2017:06:57:37,GET /files/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.111.114.165,[18/Jan/2018:14:08:35,POST /data/files/?id=1; DROP FROM users;-- HTTP/1.1,302
10.3.30.147,[05/Nov/2017:17:15:33,GET /data/docs/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.197.102.199,[04/Dec/2017:13:36:45,POST /files/home/data/docs/?id=1; UNION FROM users;-- HTTP/1.1,302
10.22.244.161,[09/Feb/2018:09:19:40,POST /files/docs/user/home/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.242.122.196,[12/Mar/2018:12:20:11,POST /user/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.227.42.46,[11/Nov/2017:00:27:02,POST /data/files/user/home/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.83.173.182,[27/Mar/2018:00:59:47,GET /data/files/user/?id=1; DROP FROM users;-- HTTP/1.1,404
10.83.13.119,[04/Jan/2018:21:27:27,POST /docs/data/data/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.169.153.113,[16/Nov/2017:05:19:35,POST /data/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.163.121.245,[26/Dec/2017:04:41:31,POST /user/data/data/docs/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.190.25.97,[02/Dec/2017:00:57:58,POST /files/?id=1; UNION FROM users;-- HTTP/1.1,302
10.72.32.142,[31/Dec/2017:20:13:18,POST /data/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.48.158.45,[14/Dec/2017:11:45:56,POST /docs/user/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.16.104.211,[16/Jan/2018:18:33:27,GET /files/?id=1; DROP FROM users;-- HTTP/1.1,200
10.196.50.183,[03/Feb/2018:05:37:52,GET /user/?id=1; DROP FROM users;-- HTTP/1.1,200
10.88.7.167,[10/Jan/2018:20:21:18,POST /home/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.165.49.204,[26/Nov/2017:22:15:31,GET /user/?id=1; DROP FROM users;-- HTTP/1.1,200
10.70.17.146,[02/Jan/2018:21:20:25,GET /docs/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.243.161.34,[16/Mar/2018:09:13:23,GET /files/files/?id=1; DROP FROM users;-- HTTP/1.1,404
10.177.225.198,[29/Dec/2017:21:14:33,GET /home/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.169.193.28,[22/Mar/2018:22:50:35,POST /user/files/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.10.23.101,[03/Jan/2018:16:18:33,GET /home/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.161.120.18,[27/Nov/2017:21:39:45,GET /docs/?id=1; DROP FROM users;-- HTTP/1.1,404
10.145.13.240,[17/Feb/2018:04:58:01,POST /data/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.121.29.83,[10/Dec/2017:19:21:44,POST /data/docs/docs/data/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.15.39.145,[13/Feb/2018:01:46:51,POST /home/files/data/home/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.161.97.22,[11/Mar/2018:12:04:59,GET /docs/user/data/data/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.132.73.19,[10/Jan/2018:18:18:47,GET /docs/user/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.26.32.28,[05/Dec/2017:21:40:22,POST /data/data/docs/?id=1; UNION FROM users;-- HTTP/1.1,200
10.238.1.11,[26/Feb/2018:19:33:22,GET /home/docs/user/?id=1; UNION FROM users;-- HTTP/1.1,404
10.38.181.110,[21/Feb/2018:22:58:25,GET /files/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.38.171.137,[20/Feb/2018:10:21:02,POST /files/user/files/docs/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.122.77.93,[24/Jan/2018:12:17:14,GET /user/home/home/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.247.212.247,[13/Mar/2018:21:23:38,POST /user/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.74.35.17,[13/Nov/2017:19:03:27,POST /files/home/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.148.211.46,[24/Mar/2018:00:21:03,POST /home/user/?id=1; DROP FROM users;-- HTTP/1.1,200
10.53.129.63,[10/Jan/2018:17:19:02,POST /user/data/home/user/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.112.112.27,[16/Mar/2018:03:15:41,POST /user/data/?id=1; DROP FROM users;-- HTTP/1.1,200
10.36.66.155,[24/Dec/2017:19:43:42,POST /home/home/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.42.48.183,[04/Nov/2017:09:43:02,POST /files/user/files/?id=1; DROP FROM users;-- HTTP/1.1,302
10.151.158.191,[05/Mar/2018:13:54:43,POST /home/data/docs/?id=1; DROP FROM users;-- HTTP/1.1,302
10.131.200.254,[08/Dec/2017:16:04:26,GET /home/user/docs/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.72.68.149,[07/Dec/2017:19:23:39,GET /user/?id=1; UNION FROM users;-- HTTP/1.1,404
10.190.149.170,[02/Mar/2018:17:59:15,GET /data/files/docs/?id=1; UNION FROM users;-- HTTP/1.1,404
10.227.167.187,[12/Dec/2017:06:49:51,GET /docs/data/?id=1; UNION FROM users;-- HTTP/1.1,302
10.147.65.26,[30/Mar/2018:11:10:25,POST /files/files/user/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.55.144.110,[12/Jan/2018:02:49:00,GET /user/home/docs/?id=1; DROP FROM users;-- HTTP/1.1,200
10.107.229.233,[12/Jan/2018:07:47:11,GET /user/user/data/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.52.62.104,[27/Feb/2018:14:15:13,POST /docs/docs/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.20.167.150,[10/Jan/2018:13:28:04,POST /files/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.141.3.98,[05/Jan/2018:23:23:52,GET /user/home/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.200.154.152,[07/Nov/2017:20:52:25,GET /files/data/data/?id=1; UNION FROM users;-- HTTP/1.1,200
10.175.98.243,[19/Dec/2017:23:17:12,GET /home/data/files/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.103.199.134,[16/Dec/2017:12:54:47,POST /user/home/home/data/?id=1; DROP FROM users;-- HTTP/1.1,302
10.161.178.50,[09/Feb/2018:06:05:40,POST /data/home/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.219.221.244,[28/Dec/2017:09:46:06,POST /data/data/user/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.249.190.104,[11/Nov/2017:14:20:07,GET /files/docs/data/data/?id=1; DROP FROM users;-- HTTP/1.1,200
10.45.15.183,[27/Nov/2017:10:53:54,POST /home/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.189.225.39,[04/Nov/2017:04:09:36,GET /data/home/user/docs/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.227.175.225,[08/Jan/2018:14:44:44,POST /docs/files/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.160.32.79,[04/Mar/2018:03:11:58,GET /docs/data/docs/?id=1; DROP FROM users;-- HTTP/1.1,302
10.109.63.54,[01/Mar/2018:08:59:37,POST /home/home/?id=1; UNION FROM users;-- HTTP/1.1,200
10.151.126.190,[01/Jan/2018:09:27:10,GET /home/user/files/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.255.67.55,[21/Dec/2017:12:03:52,POST /data/?id=1; DROP FROM users;-- HTTP/1.1,404
10.235.82.249,[07/Nov/2017:05:26:55,POST /docs/docs/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.110.55.23,[26/Jan/2018:07:38:15,POST /files/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.168.66.199,[30/Jan/2018:10:52:51,GET /user/docs/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.197.89.183,[12/Mar/2018:22:18:09,GET /home/docs/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.219.18.188,[26/Jan/2018:02:15:28,GET /home/data/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.27.8.50,[27/Dec/2017:03:29:10,GET /user/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.205.66.15,[30/Jan/2018:12:57:24,POST /docs/home/files/docs/?id=1; UNION FROM users;-- HTTP/1.1,200
10.247.105.134,[18/Mar/2018:10:45:29,GET /home/files/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.109.119.9,[28/Mar/2018:01:18:06,POST /files/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.208.146.206,[03/Feb/2018:02:22:24,GET /files/home/docs/?id=1; DROP FROM users;-- HTTP/1.1,302
10.101.114.201,[20/Dec/2017:23:18:34,GET /user/?id=1; DROP FROM users;-- HTTP/1.1,200
10.40.126.84,[04/Nov/2017:13:36:34,GET /user/docs/home/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.209.72.11,[23/Dec/2017:06:06:19,GET /docs/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.223.61.75,[26/Dec/2017:01:00:14,POST /user/home/data/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.6.247.49,[30/Nov/2017:11:55:23,POST /data/files/home/docs/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.140.145.135,[05/Nov/2017:02:16:22,GET /files/files/home/docs/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.59.78.212,[28/Mar/2018:11:41:53,POST /docs/files/user/user/?id=1; UNION FROM users;-- HTTP/1.1,302
10.109.86.228,[22/Mar/2018:22:11:28,POST /home/docs/files/home/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.238.156.33,[16/Dec/2017:16:12:45,GET /home/files/docs/docs/?id=1; UNION FROM users;-- HTTP/1.1,302
10.42.17.9,[22/Dec/2017:05:25:32,POST /data/files/user/?id=1; INSERT FROM users;-- HTTP/1.1,404
